ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-06-21,1740.5929295714616,-1659.371545034322,3971.219770842703,1740.5929295714616,1740.5929295714616,-575.2923880391853,-575.2923880391853,-575.2923880391853,-172.00824768996458,-172.00824768996458,-172.00824768996458,-403.2841403492208,-403.2841403492208,-403.2841403492208,0.0,0.0,0.0,1165.3005415322764
2016-06-23,1742.473504627623,-1422.6730632881233,4176.556131933159,1742.473504627623,1742.473504627623,-258.65292340173386,-258.65292340173386,-258.65292340173386,156.00379755214814,156.00379755214814,156.00379755214814,-414.656720953882,-414.656720953882,-414.656720953882,0.0,0.0,0.0,1483.820581225889
2016-06-24,1743.4137921557037,-876.0934644817842,4328.080720983173,1743.4137921557037,1743.4137921557037,1.6023638331027912,1.6023638331027912,1.6023638331027912,419.7306527785047,419.7306527785047,419.7306527785047,-418.12828894540195,-418.12828894540195,-418.12828894540195,0.0,0.0,0.0,1745.0161559888065
2016-06-25,1744.3540796837844,-1401.6737296276654,4080.349273199739,1744.3540796837844,1744.3540796837844,-398.9288770134039,-398.9288770134039,-398.9288770134039,21.429347564581942,21.429347564581942,21.429347564581942,-420.3582245779858,-420.3582245779858,-420.3582245779858,0.0,0.0,0.0,1345.4252026703805
2016-06-26,1745.294367211865,-1200.5761560293117,4475.078108616079,1745.294367211865,1745.294367211865,-217.92813404433213,-217.92813404433213,-217.92813404433213,203.6168781134926,203.6168781134926,203.6168781134926,-421.5450121578247,-421.5450121578247,-421.5450121578247,0.0,0.0,0.0,1527.3662331675328
2016-06-27,1746.2346547399457,-996.9424758480533,4619.115011237005,1746.2346547399457,1746.2346547399457,-10.273084507531145,-10.273084507531145,-10.273084507531145,411.6222281725167,411.6222281725167,411.6222281725167,-421.8953126800479,-421.8953126800479,-421.8953126800479,0.0,0.0,0.0,1735.9615702324145
2016-06-28,1747.1749422680266,-1650.2853771704602,3559.66359160966,1747.1749422680266,1747.1749422680266,-593.6243218805414,-593.6243218805414,-593.6243218805414,-172.00824769070235,-172.00824769070235,-172.00824769070235,-421.61607418983914,-421.61607418983914,-421.61607418983914,0.0,0.0,0.0,1153.5506203874852
2016-06-29,1748.1152297961073,-2487.999870328438,2864.232802029765,1748.1152297961073,1748.1152297961073,-1461.3017524312256,-1461.3017524312256,-1461.3017524312256,-1040.3946564912576,-1040.3946564912576,-1040.3946564912576,-420.907095939968,-420.907095939968,-420.907095939968,0.0,0.0,0.0,286.8134773648817
2016-06-30,1749.055517324188,-1142.0876582972942,4034.6607754287934,1749.055517324188,1749.055517324188,-263.95047539808735,-263.95047539808735,-263.95047539808735,156.00379755119212,156.00379755119212,156.00379755119212,-419.95427294927947,-419.95427294927947,-419.95427294927947,0.0,0.0,0.0,1485.1050419261007
2016-07-01,1749.9958048522685,-1142.6985523603578,4237.629430060396,1749.9958048522685,1749.9958048522685,0.806934417006611,0.806934417006611,0.806934417006611,419.7306527795151,419.7306527795151,419.7306527795151,-418.92371836250857,-418.92371836250857,-418.92371836250857,0.0,0.0,0.0,1750.8027392692752
2016-07-02,1750.936092380349,-1517.7320255765892,4101.527484626182,1750.936092380349,1750.936092380349,-396.5275786462231,-396.5275786462231,-396.5275786462231,21.429347564028856,21.429347564028856,21.429347564028856,-417.956926210252,-417.956926210252,-417.956926210252,0.0,0.0,0.0,1354.4085137341258
2016-07-03,1751.8894918939973,-1169.243979628738,4334.161348187727,1751.8894918939973,1751.8894918939973,-213.5502198244191,-213.5502198244191,-213.5502198244191,203.61687811407737,203.61687811407737,203.61687811407737,-417.16709793849657,-417.16709793849657,-417.16709793849657,0.0,0.0,0.0,1538.339272069578
2016-07-04,1752.8428914076455,-1016.7158759584964,4246.616459127276,1752.8428914076455,1752.8428914076455,-5.01448558498793,-5.01448558498793,-5.01448558498793,411.62222817216383,411.62222817216383,411.62222817216383,-416.6367137571518,-416.6367137571518,-416.6367137571518,0.0,0.0,0.0,1747.8284058226577
2016-07-07,1755.7030899485903,-1305.035492441448,4241.5504061524,1755.7030899485903,1755.7030899485903,-260.94720007683134,-260.94720007683134,-260.94720007683134,156.0037975524419,156.0037975524419,156.0037975524419,-416.9509976292733,-416.9509976292733,-416.9509976292733,0.0,0.0,0.0,1494.7558898717589
2016-07-08,1756.6564894622384,-927.0480187735781,4276.706877467989,1756.6564894622384,1756.6564894622384,2.07565258982655,2.07565258982655,2.07565258982655,419.73065277860474,419.73065277860474,419.73065277860474,-417.6550001887781,-417.6550001887781,-417.6550001887781,0.0,0.0,0.0,1758.732142052065
2016-07-09,1757.609888975887,-1345.521887078342,4047.359302953515,1757.609888975887,1757.609888975887,-397.1438111161184,-397.1438111161184,-397.1438111161184,21.42934756347572,21.42934756347572,21.42934756347572,-418.5731586795941,-418.5731586795941,-418.5731586795941,0.0,0.0,0.0,1360.4660778597686
2016-07-10,1758.5632884895351,-1216.4453500617676,4210.204249772407,1758.5632884895351,1758.5632884895351,-216.00467923971635,-216.00467923971635,-216.00467923971635,203.61687811244005,203.61687811244005,203.61687811244005,-419.62155735215646,-419.62155735215646,-419.62155735215646,0.0,0.0,0.0,1542.5586092498188
2016-07-12,1760.4700875168314,-1634.0320982328103,4006.153647702745,1760.4700875168314,1760.4700875168314,-593.7116570463306,-593.7116570463306,-593.7116570463306,-172.00824768987985,-172.00824768987985,-172.00824768987985,-421.7034093564508,-421.7034093564508,-421.7034093564508,0.0,0.0,0.0,1166.7584304705008
2016-07-14,1762.3768865441277,-1515.819974909921,4186.805617360844,1762.3768865441277,1762.3768865441277,-267.02302795631056,-267.02302795631056,-267.02302795631056,156.00379755252968,156.00379755252968,156.00379755252968,-423.0268255088403,-423.0268255088403,-423.0268255088403,0.0,0.0,0.0,1495.3538585878173
2016-07-15,1763.3302860577762,-864.74616588058,4643.801767244127,1763.3302860577762,1763.3302860577762,-3.4027399355639605,-3.4027399355639605,-3.4027399355639605,419.73065277865464,419.73065277865464,419.73065277865464,-423.13339271421864,-423.13339271421864,-423.13339271421864,0.0,0.0,0.0,1759.9275461222123
2016-07-16,1764.2836855714247,-1251.0163563082608,4136.1026566850105,1764.2836855714247,1764.2836855714247,-401.3144520915647,-401.3144520915647,-401.3144520915647,21.429347564874607,21.429347564874607,21.429347564874607,-422.7437996564393,-422.7437996564393,-422.7437996564393,0.0,0.0,0.0,1362.9692334798601
2016-07-17,1765.2370850850725,-1055.2713193985228,4240.37904771101,1765.2370850850725,1765.2370850850725,-218.1663333314436,-218.1663333314436,-218.1663333314436,203.61687811313732,203.61687811313732,203.61687811313732,-421.7832114445809,-421.7832114445809,-421.7832114445809,0.0,0.0,0.0,1547.0707517536289
2016-07-18,1766.190484598721,-886.7799831196477,4457.831274142359,1766.190484598721,1766.190484598721,-8.574856290030631,-8.574856290030631,-8.574856290030631,411.62222817360055,411.62222817360055,411.62222817360055,-420.1970844636311,-420.1970844636311,-420.1970844636311,0.0,0.0,0.0,1757.6156283086905
2016-07-19,1767.143884112369,-1682.7962159117562,3890.4628640962896,1767.143884112369,1767.143884112369,-589.9621131230203,-589.9621131230203,-589.9621131230203,-172.00824769104267,-172.00824769104267,-172.00824769104267,-417.9538654319777,-417.9538654319777,-417.9538654319777,0.0,0.0,0.0,1177.1817709893487
2016-07-20,1768.0972836260173,-2446.796962702266,2824.1821161075436,1768.0972836260173,1768.0972836260173,-1455.4413021531773,-1455.4413021531773,-1455.4413021531773,-1040.3946564916337,-1040.3946564916337,-1040.3946564916337,-415.04664566154383,-415.04664566154383,-415.04664566154383,0.0,0.0,0.0,312.65598147284004
2016-07-21,1769.0506831396658,-1296.1121684159461,4140.6746762181565,1769.0506831396658,1769.0506831396658,-255.48990026192317,-255.48990026192317,-255.48990026192317,156.00379755157365,156.00379755157365,156.00379755157365,-411.49369781349685,-411.49369781349685,-411.49369781349685,0.0,0.0,0.0,1513.5607828777427
2016-07-22,1770.0040826533138,-820.9516987615401,4502.339627382143,1770.0040826533138,1770.0040826533138,12.392790996880077,12.392790996880077,12.392790996880077,419.73065277820865,419.73065277820865,419.73065277820865,-407.33786178132857,-407.33786178132857,-407.33786178132857,0.0,0.0,0.0,1782.3968736501938
2016-07-23,1770.957482166962,-1450.8714054667594,4193.351556398782,1770.957482166962,1770.957482166962,-381.2154392097838,-381.2154392097838,-381.2154392097838,21.42934756317198,21.42934756317198,21.42934756317198,-402.64478677295585,-402.64478677295585,-402.64478677295585,0.0,0.0,0.0,1389.7420429571782
2016-07-24,1771.9108816806106,-1216.419512695812,4436.88808244217,1771.9108816806106,1771.9108816806106,-193.8831987845226,-193.8831987845226,-193.8831987845226,203.61687811383453,203.61687811383453,203.61687811383453,-397.50007689835707,-397.50007689835707,-397.50007689835707,0.0,0.0,0.0,1578.027682896088
2016-07-25,1772.8642811942586,-950.9943254630957,4451.666278376516,1772.8642811942586,1772.8642811942586,19.61680183588202,19.61680183588202,19.61680183588202,411.62222817239495,411.62222817239495,411.62222817239495,-392.005426336513,-392.005426336513,-392.005426336513,0.0,0.0,0.0,1792.4810830301406
2016-07-28,1775.7244797352032,-1133.6461298416991,4393.249520264639,1775.7244797352032,1775.7244797352032,-218.57155530042087,-218.57155530042087,-218.57155530042087,156.00379755224242,156.00379755224242,156.00379755224242,-374.57535285266334,-374.57535285266334,-374.57535285266334,0.0,0.0,0.0,1557.1529244347823
2016-07-29,1776.6778792488517,-854.1839419101589,4728.79354231191,1776.6778792488517,1776.6778792488517,50.891445627243165,50.891445627243165,50.891445627243165,419.7306527772982,419.7306527772982,419.7306527772982,-368.8392071500551,-368.8392071500551,-368.8392071500551,0.0,0.0,0.0,1827.569324876095
2016-07-30,1777.6312787625002,-1337.6517760504778,4271.81473594431,1777.6312787625002,1777.6312787625002,-341.8855148181826,-341.8855148181826,-341.8855148181826,21.429347564570843,21.429347564570843,21.429347564570843,-363.3148623827535,-363.3148623827535,-363.3148623827535,0.0,0.0,0.0,1435.7457639443176
2016-07-31,1778.584678276148,-1041.2951812768183,4208.7868345452025,1778.584678276148,1778.584678276148,-154.4649492633049,-154.4649492633049,-154.4649492633049,203.61687811453174,203.61687811453174,203.61687811453174,-358.0818273778366,-358.0818273778366,-358.0818273778366,0.0,0.0,0.0,1624.119729012843
2016-08-01,1779.5380777897965,-864.5382862624639,4653.86672000288,1779.5380777897965,1779.5380777897965,58.42822265334845,58.42822265334845,58.42822265334845,411.62222817333196,411.62222817333196,411.62222817333196,-353.19400551998365,-353.19400551998365,-353.19400551998365,0.0,0.0,0.0,1837.966300443145
2016-08-02,1780.4914773034445,-1559.8389529372296,4102.075608337794,1780.4914773034445,1780.4914773034445,-520.6823998499493,-520.6823998499493,-520.6823998499493,-172.00824769064525,-172.00824769064525,-172.00824769064525,-348.6741521593041,-348.6741521593041,-348.6741521593041,0.0,0.0,0.0,1259.8090774534953
2016-08-03,1781.4448768170928,-2380.60163467569,3284.7971701649913,1781.4448768170928,1781.4448768170928,-1384.9037488194076,-1384.9037488194076,-1384.9037488194076,-1040.3946564918376,-1040.3946564918376,-1040.3946564918376,-344.5090923275699,-344.5090923275699,-344.5090923275699,0.0,0.0,0.0,396.5411279976852
2016-08-04,1782.3982763307413,-957.6393323158546,4193.047991316617,1782.3982763307413,1782.3982763307413,-184.64209226193196,-184.64209226193196,-184.64209226193196,156.00379755291118,156.00379755291118,156.00379755291118,-340.6458898148432,-340.6458898148432,-340.6458898148432,0.0,0.0,0.0,1597.7561840688093
2016-08-05,1783.3516758443893,-862.0612831174966,4537.176748920473,1783.3516758443893,1783.3516758443893,82.74151951885686,82.74151951885686,82.74151951885686,419.7306527783086,419.7306527783086,419.7306527783086,-336.98913325945176,-336.98913325945176,-336.98913325945176,0.0,0.0,0.0,1866.0931953632462
2016-08-06,1784.3050753580376,-1340.5898183675502,4009.9248604966015,1784.3050753580376,1784.3050753580376,-311.9701266373824,-311.9701266373824,-311.9701266373824,21.42934756367067,21.42934756367067,21.42934756367067,-333.39947420105307,-333.39947420105307,-333.39947420105307,0.0,0.0,0.0,1472.3349487206551
2016-08-07,1785.258474871686,-924.3307034801154,4280.625366587692,1785.258474871686,1785.258474871686,-126.07663884220992,-126.07663884220992,-126.07663884220992,203.61687811289443,203.61687811289443,203.61687811289443,-329.69351695510437,-329.69351695510437,-329.69351695510437,0.0,0.0,0.0,1659.1818360294762
2016-08-08,1786.2118743853337,-728.8013102677069,4789.1290397225075,1786.2118743853337,1786.2118743853337,85.97710645968759,85.97710645968759,85.97710645968759,411.62222817297913,411.62222817297913,411.62222817297913,-325.64512171329153,-325.64512171329153,-325.64512171329153,0.0,0.0,0.0,1872.1889808450212
2016-08-09,1787.1652738989824,-1532.3461598558217,4008.0829865589285,1787.1652738989824,1787.1652738989824,-492.99638928531607,-492.99638928531607,-492.99638928531607,-172.008247691808,-172.008247691808,-172.008247691808,-320.9881415935081,-320.9881415935081,-320.9881415935081,0.0,0.0,0.0,1294.1688846136663
2016-08-11,1789.0720729262785,-1225.0047277013034,4479.95819078584,1789.0720729262785,1789.0720729262785,-152.60625661788563,-152.60625661788563,-152.60625661788563,156.00379755357994,156.00379755357994,156.00379755357994,-308.61005417146566,-308.61005417146566,-308.61005417146566,0.0,0.0,0.0,1636.4658163083927
2016-08-12,1790.0254724399272,-667.8537040172879,4744.4777622278025,1790.0254724399272,1790.0254724399272,119.53003590658263,119.53003590658263,119.53003590658263,419.73065277786253,419.73065277786253,419.73065277786253,-300.2006168712799,-300.2006168712799,-300.2006168712799,0.0,0.0,0.0,1909.55550834651
2016-08-13,1790.9788719535752,-1194.091731858293,4167.563303798342,1790.9788719535752,1790.9788719535752,-268.39119044262384,-268.39119044262384,-268.39119044262384,21.429347564267168,21.429347564267168,21.429347564267168,-289.82053800689096,-289.82053800689096,-289.82053800689096,0.0,0.0,0.0,1522.5876815109514
2016-08-14,1791.9322714672232,-1197.624655603641,4601.669963332504,1791.9322714672232,1791.9322714672232,-73.4742514587,-73.4742514587,-73.4742514587,203.61687811359167,203.61687811359167,203.61687811359167,-277.09112957229166,-277.09112957229166,-277.09112957229166,0.0,0.0,0.0,1718.4580200085234
2016-08-15,1792.885670980872,-683.8241848660018,4769.522544416564,1792.885670980872,1792.885670980872,149.9859728459745,149.9859728459745,149.9859728459745,411.62222817262614,411.62222817262614,411.62222817262614,-261.6362553266517,-261.6362553266517,-261.6362553266517,0.0,0.0,0.0,1942.8716438268464
2016-08-16,1793.83907049452,-1361.2273214952459,4125.474704443239,1793.83907049452,1793.83907049452,-415.1005965082674,-415.1005965082674,-415.1005965082674,-172.00824768939773,-172.00824768939773,-172.00824768939773,-243.09234881886965,-243.09234881886965,-243.09234881886965,0.0,0.0,0.0,1378.7384739862525
2016-08-17,1794.792470008168,-2199.4911455758674,3113.2772935880816,1794.792470008168,1794.792470008168,-1261.5133429444704,-1261.5133429444704,-1261.5133429444704,-1040.3946564919552,-1040.3946564919552,-1040.3946564919552,-221.1186864525153,-221.1186864525153,-221.1186864525153,0.0,0.0,0.0,533.2791270636976
2016-08-18,1795.7804930606023,-998.9724698087983,4535.337697270407,1795.7804930606023,1795.7804930606023,-39.4038606806686,-39.4038606806686,-39.4038606806686,156.00379755262395,156.00379755262395,156.00379755262395,-195.40765823329252,-195.40765823329252,-195.40765823329252,0.0,0.0,0.0,1756.3766323799337
2016-08-19,1796.7685161130366,-572.625156264556,4708.094875812226,1796.7685161130366,1796.7685161130366,254.03587849194003,254.03587849194003,254.03587849194003,419.7306527779126,419.7306527779126,419.7306527779126,-165.69477428597253,-165.69477428597253,-165.69477428597253,0.0,0.0,0.0,2050.8043946049766
2016-08-20,1797.7565391654707,-969.7476629784389,4244.582565156231,1797.7565391654707,1797.7565391654707,-110.3388000820488,-110.3388000820488,-110.3388000820488,21.429347563714035,21.429347563714035,21.429347563714035,-131.7681476457628,-131.7681476457628,-131.7681476457628,0.0,0.0,0.0,1687.417739083422
2016-08-21,1798.744562217905,-786.9969135183528,4726.288466502823,1798.744562217905,1798.744562217905,110.13967499071525,110.13967499071525,110.13967499071525,203.61687811317782,203.61687811317782,203.61687811317782,-93.47720312246257,-93.47720312246257,-93.47720312246257,0.0,0.0,0.0,1908.8842372086203
2016-08-22,1799.7325852703393,-600.8952271354159,5069.910328234838,1799.7325852703393,1799.7325852703393,360.88185024777187,360.88185024777187,360.88185024777187,411.6222281722732,411.6222281722732,411.6222281722732,-50.740377924501296,-50.740377924501296,-50.740377924501296,0.0,0.0,0.0,2160.6144355181113
2016-08-23,1800.7206083227732,-1081.6546981449999,4404.940536192443,1800.7206083227732,1800.7206083227732,-175.5598494283568,-175.5598494283568,-175.5598494283568,-172.00824768783755,-172.00824768783755,-172.00824768783755,-3.551601740519298,-3.551601740519298,-3.551601740519298,0.0,0.0,0.0,1625.1607588944164
2016-08-26,1803.684677480076,-503.25168669716805,5123.565589695952,1803.684677480076,1803.684677480076,583.2898535408465,583.2898535408465,583.2898535408465,419.73065277796246,419.73065277796246,419.73065277796246,163.559200762884,163.559200762884,163.559200762884,0.0,0.0,0.0,2386.9745310209228
2016-08-27,1804.6727005325104,-1014.6601299462376,4872.776361465971,1804.6727005325104,1804.6727005325104,248.39185838700766,248.39185838700766,248.39185838700766,21.429347563160945,21.429347563160945,21.429347563160945,226.96251082384677,226.96251082384677,226.96251082384677,0.0,0.0,0.0,2053.064558919518
2016-08-28,1805.6607235849442,-279.022284957684,5101.44147911517,1805.6607235849442,1805.6607235849442,497.2116973623228,497.2116973623228,497.2116973623228,203.6168781137626,203.6168781137626,203.6168781137626,293.59481924856016,293.59481924856016,293.59481924856016,0.0,0.0,0.0,2302.872420947267
2016-08-29,1806.648746637378,-101.92847055367534,5189.595524708668,1806.648746637378,1806.648746637378,774.582676164862,774.582676164862,774.582676164862,411.6222281732103,411.6222281732103,411.6222281732103,362.9604479916516,362.9604479916516,362.9604479916516,0.0,0.0,0.0,2581.23142280224
2016-08-30,1807.6367696898124,-694.7802981613379,5002.095352828795,1807.6367696898124,1807.6367696898124,262.4798582391294,262.4798582391294,262.4798582391294,-172.00824768900034,-172.00824768900034,-172.00824768900034,434.48810592812964,434.48810592812964,434.48810592812964,0.0,0.0,0.0,2070.116627928942
2016-08-31,1808.6247927422467,-1292.2155376066871,3996.1514012253024,1808.6247927422467,1808.6247927422467,-532.8568914078054,-532.8568914078054,-532.8568914078054,-1040.3946564915861,-1040.3946564915861,-1040.3946564915861,507.5377650837807,507.5377650837807,507.5377650837807,0.0,0.0,0.0,1275.7679013344414
2016-09-01,1809.612815794681,-226.02767561508435,5328.518997077338,1809.612815794681,1809.612815794681,737.4128662556068,737.4128662556068,737.4128662556068,156.00379755454256,156.00379755454256,156.00379755454256,581.4090687010643,581.4090687010643,581.4090687010643,0.0,0.0,0.0,2547.0256820502877
2016-09-02,1810.6008388471153,229.54782431636286,5726.064751491008,1810.6008388471153,1810.6008388471153,1075.0817678617295,1075.0817678617295,1075.0817678617295,419.7306527789415,419.7306527789415,419.7306527789415,655.3511150827878,655.3511150827878,655.3511150827878,0.0,0.0,0.0,2885.682606708845
2016-09-03,1811.5888618995496,-266.03353334142497,5333.2000419202595,1811.5888618995496,1811.5888618995496,750.0027789559784,750.0027789559784,750.0027789559784,21.429347563410317,21.429347563410317,21.429347563410317,728.5734313925684,728.5734313925684,728.5734313925684,0.0,0.0,0.0,2561.591640855528
2016-09-04,1812.5768849519836,100.08077715091436,5762.240945766365,1812.5768849519836,1812.5768849519836,1003.8748047259221,1003.8748047259221,1003.8748047259221,203.61687811334883,203.61687811334883,203.61687811334883,800.2579266125731,800.2579266125731,800.2579266125731,0.0,0.0,0.0,2816.451689677906
2016-09-05,1813.564908004418,293.8409827548993,5857.184585012222,1813.564908004418,1813.564908004418,1281.1938213313067,1281.1938213313067,1281.1938213313067,411.6222281728574,411.6222281728574,411.6222281728574,869.5715931584494,869.5715931584494,869.5715931584494,0.0,0.0,0.0,3094.7587293357246
2016-09-06,1814.5529310568518,-238.4739256669351,5304.580584203091,1814.5529310568518,1814.5529310568518,763.6714648963041,763.6714648963041,763.6714648963041,-172.00824769016307,-172.00824769016307,-172.00824769016307,935.6797125864671,935.6797125864671,935.6797125864671,0.0,0.0,0.0,2578.224395953156
2016-09-08,1816.5289771617204,336.140816681575,5928.508737007064,1816.5289771617204,1816.5289771617204,1211.016417772077,1211.016417772077,1211.016417772077,156.00379755242443,156.00379755242443,156.00379755242443,1055.0126202196527,1055.0126202196527,1055.0126202196527,0.0,0.0,0.0,3027.545394933797
2016-09-09,1817.5170002141547,571.5036963394305,6141.735130345662,1817.5170002141547,1817.5170002141547,1526.4109120995054,1526.4109120995054,1526.4109120995054,419.73065277899144,419.73065277899144,419.73065277899144,1106.680259320514,1106.680259320514,1106.680259320514,0.0,0.0,0.0,3343.9279123136603
2016-09-10,1818.5050232665885,155.67533358529684,5737.4437632750805,1818.5050232665885,1818.5050232665885,1173.4832972532515,1173.4832972532515,1173.4832972532515,21.429347564006786,21.429347564006786,21.429347564006786,1152.053949689245,1152.053949689245,1152.053949689245,0.0,0.0,0.0,2991.9883205198403
2016-09-11,1819.4930463190228,484.3678929586586,5885.592784894648,1819.4930463190228,1819.4930463190228,1394.1053566553032,1394.1053566553032,1394.1053566553032,203.616878114046,203.616878114046,203.616878114046,1190.4884785412573,1190.4884785412573,1190.4884785412573,0.0,0.0,0.0,3213.598402974326
2016-09-12,1820.4810693714567,701.8432075360014,6304.863584596303,1820.4810693714567,1820.4810693714567,1633.034962151258,1633.034962151258,1633.034962151258,411.622228172942,411.622228172942,411.622228172942,1221.412733978316,1221.412733978316,1221.412733978316,0.0,0.0,0.0,3453.516031522715
2016-09-13,1821.469092423891,316.86461646410396,5592.087950890901,1821.469092423891,1821.469092423891,1072.3313644605937,1072.3313644605937,1072.3313644605937,-172.0082476886029,-172.0082476886029,-172.0082476886029,1244.3396121491962,1244.3396121491962,1244.3396121491962,0.0,0.0,0.0,2893.8004568844844
2016-09-14,1822.4571154763253,-647.9885370575075,4819.324989377628,1822.4571154763253,1822.4571154763253,218.47997891964496,218.47997891964496,218.47997891964496,-1040.3946564917035,-1040.3946564917035,-1040.3946564917035,1258.8746354113484,1258.8746354113484,1258.8746354113484,0.0,0.0,0.0,2040.9370943959702
2016-09-15,1823.4451385287596,553.7501623356197,6032.9294010280655,1823.4451385287596,1823.4451385287596,1420.7269443076052,1420.7269443076052,1420.7269443076052,156.00379755367425,156.00379755367425,156.00379755367425,1264.7231467539311,1264.7231467539311,1264.7231467539311,0.0,0.0,0.0,3244.172082836365
2016-09-16,1824.4331615811939,544.2158648409754,6225.335835720659,1824.4331615811939,1824.4331615811939,1681.4266281183577,1681.4266281183577,1681.4266281183577,419.73065277904135,419.73065277904135,419.73065277904135,1261.695975339316,1261.695975339316,1261.695975339316,0.0,0.0,0.0,3505.8597896995516
2016-09-17,1825.4211846336282,344.71749208114403,5819.98253896646,1825.4211846336282,1825.4211846336282,1271.1428460494053,1271.1428460494053,1271.1428460494053,21.429347564603287,21.429347564603287,21.429347564603287,1249.7134984848021,1249.7134984848021,1249.7134984848021,0.0,0.0,0.0,3096.5640306830337
2016-09-18,1826.409207686062,515.6458167573693,5911.920787380626,1826.409207686062,1826.409207686062,1432.4249340726187,1432.4249340726187,1432.4249340726187,203.6168781147433,203.6168781147433,203.6168781147433,1228.8080559578757,1228.8080559578757,1228.8080559578757,0.0,0.0,0.0,3258.8341417586807
2016-09-19,1827.397230738496,801.2857145917668,5995.704977301109,1827.397230738496,1827.397230738496,1610.7469305529612,1610.7469305529612,1610.7469305529612,411.622228172174,411.622228172174,411.622228172174,1199.1247023807873,1199.1247023807873,1199.1247023807873,0.0,0.0,0.0,3438.1441612914573
2016-09-20,1828.3852537909304,114.81224541844433,5745.993943436338,1828.3852537909304,1828.3852537909304,988.9120644810334,988.9120644810334,988.9120644810334,-172.00824768934064,-172.00824768934064,-172.00824768934064,1160.920312170374,1160.920312170374,1160.920312170374,0.0,0.0,0.0,2817.297318271964
2016-09-22,1830.361299895799,273.60993270491076,5908.3512977145365,1830.361299895799,1830.361299895799,1216.5222673940534,1216.5222673940534,1216.5222673940534,156.003797554343,156.003797554343,156.003797554343,1060.5184698397104,1060.5184698397104,1060.5184698397104,0.0,0.0,0.0,3046.883567289852
2016-09-23,1831.3493229482333,476.97488816073616,6112.32219028707,1831.3493229482333,1831.3493229482333,1419.0943902930803,1419.0943902930803,1419.0943902930803,419.73065277813095,419.73065277813095,419.73065277813095,999.3637375149494,999.3637375149494,999.3637375149494,0.0,0.0,0.0,3250.4437132413136
2016-09-24,1832.3373460006671,20.28804944886849,5469.570538599565,1832.3373460006671,1832.3373460006671,953.1904175905129,953.1904175905129,953.1904175905129,21.429347564852584,21.429347564852584,21.429347564852584,931.7610700256603,931.7610700256603,931.7610700256603,0.0,0.0,0.0,2785.52776359118
2016-09-25,1833.3253690531014,306.94294895043976,5825.038354535008,1833.3253690531014,1833.3253690531014,1062.0764040134425,1062.0764040134425,1062.0764040134425,203.616878114217,203.616878114217,203.616878114217,858.4595258992255,858.4595258992255,858.4595258992255,0.0,0.0,0.0,2895.4017730665437
2016-09-26,1834.3133921055353,190.9695649004227,5667.179726262829,1834.3133921055353,1834.3133921055353,1191.9061009725685,1191.9061009725685,1191.9061009725685,411.62222817267354,411.62222817267354,411.62222817267354,780.2838727998948,780.2838727998948,780.2838727998948,0.0,0.0,0.0,3026.219493078104
2016-09-27,1835.3014151579696,-490.6607729383366,5085.6589963396045,1835.3014151579696,1835.3014151579696,526.1162303379969,526.1162303379969,526.1162303379969,-172.00824769007832,-172.00824769007832,-172.00824769007832,698.1244780280751,698.1244780280751,698.1244780280751,0.0,0.0,0.0,2361.4176454959666
2016-09-28,1836.289438210404,-1460.4216013753967,4225.356298790448,1836.289438210404,1836.289438210404,-427.4682570692487,-427.4682570692487,-427.4682570692487,-1040.3946564914213,-1040.3946564914213,-1040.3946564914213,612.9263994221723,612.9263994221723,612.9263994221723,0.0,0.0,0.0,1408.8211811411552
2016-09-29,1837.2774612628382,-302.2067387204542,5117.411460053919,1837.2774612628382,1837.2774612628382,681.6816269836289,681.6816269836289,681.6816269836289,156.00379755060013,156.00379755060013,156.00379755060013,525.6778294330288,525.6778294330288,525.6778294330288,0.0,0.0,0.0,2518.959088246467
2016-09-30,1838.2654843152725,-87.83143011590184,5442.677421023476,1838.2654843152725,1838.2654843152725,857.1286989435632,857.1286989435632,857.1286989435632,419.73065277960575,419.73065277960575,419.73065277960575,437.3980461639577,437.3980461639577,437.3980461639577,0.0,0.0,0.0,2695.3941832588357
2016-10-01,1839.2581534059323,-327.9847544879218,4980.494846047671,1839.2581534059323,1839.2581534059323,370.5543716371081,370.5543716371081,370.5543716371081,21.429347564299498,21.429347564299498,21.429347564299498,349.1250240728086,349.1250240728086,349.1250240728086,0.0,0.0,0.0,2209.8125250430403
2016-10-02,1840.2508224965923,-576.9434823802578,5136.095465754503,1840.2508224965923,1840.2508224965923,465.5197323185643,465.5197323185643,465.5197323185643,203.61687811380315,203.61687811380315,203.61687811380315,261.9028542047611,261.9028542047611,261.9028542047611,0.0,0.0,0.0,2305.7705548151566
2016-10-03,1841.2434915872523,-312.0921852540597,5175.02572643603,1841.2434915872523,1841.2434915872523,588.3913478263884,588.3913478263884,588.3913478263884,411.6222281723207,411.6222281723207,411.6222281723207,176.76911965406765,176.76911965406765,176.76911965406765,0.0,0.0,0.0,2429.6348394136407
